Name;"Group Id";"Group name";"League ID";"Player ID";"Distance (mi)";"Distance (speed | extreme) (mi)";"Distance (speed | high) (mi)";"Distance (speed | low) (mi)";"Distance (speed | medium) (mi)";"Distance (speed | very high) (mi)";"Distance (speed | very low) (mi)";"Distance / min (mi)";"Distance / min (speed | extreme) (mi)";"Distance / min (speed | high) (mi)";"Distance / min (speed | low) (mi)";"Distance / min (speed | medium) (mi)";"Distance / min (speed | very high) (mi)";"Distance / min (speed | very low) (mi)";Number;Position;"Speed (% of max.) (%)";"Speed (max.) (mph)";"Speed (Ø) (mph)";"Time (s)";"Time (speed | extreme) (s)";"Time (speed | high) (s)";"Time (speed | low) (s)";"Time (speed | medium) (s)";"Time (speed | very high) (s)";"Time (speed | very low) (s)";"Time on Playing Field (s)";"Accel 1";"Accel 1 / min";"Accel 2";"Accel 2 / min";"Accel 3";"Accel 3 / min";"Accel 4";"Accel 4 / min";"Acceleration (max.) (ft/s²)";"Acceleration Load (distance | high) (mi)";"Acceleration Load (distance | low) (mi)";"Acceleration Load (distance | medium) (mi)";"Acceleration Load (distance | very high) (mi)";"Acceleration Load (load | high)";"Acceleration Load (load | low)";"Acceleration Load (load | medium)";"Acceleration Load (load | very high)";"Acceleration Load (max.)";"Acceleration Load (time | high) (s)";"Acceleration Load (time | low) (s)";"Acceleration Load (time | medium) (s)";"Acceleration Load (time | very high) (s)";"Acceleration Load / min";"Accels Load";"Accels Load / min";"Accumulated Acceleration Load";"Accumulated Acceleration Load / min";"Anaerobic Activity (distance) (mi)";"Anaerobic Activity (time) (s)";"Decel 1";"Decel 1 / min";"Decel 2";"Decel 2 / min";"Decel 3";"Decel 3 / min";"Decel 4";"Decel 4 / min";"Deceleration (max.) (ft/s²)";"Decels Load";"Decels Load / min";"High Metabolic Power Distance (m)";"High Metabolic Power Distance / min (m)";"High Speed and Acceleration Distance (m)";"High Speed and Acceleration Distance / min (m)";"High Speed and Acceleration Time (s)";"Jump Load (J)";"Jump Load / min (J)";"Jump Load per mass (J/kg)";"Jump Load per mass / min (J/kg)";"Mechanical Intensity";"Mechanical Intensity (def.)";"Mechanical Intensity (off.)";"Mechanical Load";"Mechanical Load (def.)";"Mechanical Load (off.)";"Metabolic Power (max.) (W)";"Metabolic Power (time | high) (s)";"Metabolic Power (time | low) (s)";"Metabolic Power (time | medium) (s)";"Metabolic Power (time | very high) (s)";"Metabolic Power (Ø) (W)";"Metabolic Power per mass (max.) (W/kg)";"Metabolic Power per mass (Ø) (W/kg)";"Metabolic Work (kcal)";"Metabolic Work / min (kcal)";"Physio Intensity";"Physio Load";"Heart Rate (max.) (bpm)";"Heart Rate (min.) (bpm)";"Heart Rate (time | 0 - 50%) (s)";"Heart Rate (time | 50 - 60%) (s)";"Heart Rate (time | 60 - 70%) (s)";"Heart Rate (time | 70 - 80%) (s)";"Heart Rate (time | 80 - 90%) (s)";"Heart Rate (time | ≥ 90%) (s)";"Heart Rate (Ø) (bpm)";"Heart Rate Recoveries";"Heart Rate Recoveries / min";"Human Core Temperature (max.) (°F)";"Human Core Temperature (Ø) (°F)";TRIMP;Accelerations;"Accelerations (high)";"Accelerations (low)";"Accelerations (medium)";"Accelerations (very high)";"Accelerations / min";"Accelerations / min (high)";"Accelerations / min (low)";"Accelerations / min (medium)";"Accelerations / min (very high)";"Changes of Direction";"Changes of Direction (left)";"Changes of Direction (right)";"Changes of Direction / min";"Changes of Direction / min (left)";"Changes of Direction / min (right)";"Changes of Orientation";"Changes of Orientation / min";Decelerations;"Decelerations (high)";"Decelerations (low)";"Decelerations (medium)";"Decelerations (very high)";"Decelerations / min";"Decelerations / min (high)";"Decelerations / min (low)";"Decelerations / min (medium)";"Decelerations / min (very high)";Exertions;"Exertions (high)";"Exertions (low)";"Exertions (medium)";"Exertions (very high)";"Exertions / min";"Exertions / min (high)";"Exertions / min (low)";"Exertions / min (medium)";"Exertions / min (very high)";FCTs;"FCTs (high)";"FCTs (low)";"FCTs (medium)";"FCTs / min";"FCTs / min (high)";"FCTs / min (low)";"FCTs / min (medium)";Jumps;"Jumps (high)";"Jumps (low)";"Jumps (medium)";"Jumps (very high)";"Jumps / min";"Jumps / min (high)";"Jumps / min (low)";"Jumps / min (medium)";"Jumps / min (very high)";MCTs;"MCTs (high)";"MCTs (low)";"MCTs (medium)";"MCTs / min";"MCTs / min (high)";"MCTs / min (low)";"MCTs / min (medium)";Sprints;"Sprints (high)";"Sprints (low)";"Sprints (medium)";"Sprints (very high)";"Sprints / min";"Sprints / min (high)";"Sprints / min (low)";"Sprints / min (medium)";"Sprints / min (very high)";"Noah Shots";"Noah Shots (make)";"Noah Shots (miss)";"Noah Shots / min";"Noah Shots / min (make)";"Noah Shots / min (miss)";"RSPCT Shots";"RSPCT Shots (make)";"RSPCT Shots (miss)";"RSPCT Shots / min";"RSPCT Shots / min (make)";"RSPCT Shots / min (miss)";Description;Types
"Deebo Coleman";1;GUARDS;63391;19;2.674;0;0;0;0;0;0;0.019;0;0;0;0;0;0;10;Forward;60;14.9;1.17;8264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.572;0.933;0.311;0.858;167.25;220.22;98.58;218.41;9.31;422;7063;359;420;0.91;390.18;2.83;704.45;5.11;1.296;725;0;0;0;0;0;0;0;0;0;1312.09;9.53;0;0;0;0;0;21380.66;155.24;219.24;1.59;12.36;0;0;1702.27;0;0;0;0;0;0;0;0;0;0;407.5;2.96;7.1;977.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;1.14;0;0;0;0;0;0;0;0;0;0;162;57;26;44;35;1.18;0.41;0.19;0.32;0.25;0;0;0;0;0;0;0;0;109;3;98;6;2;0.79;0.02;0.71;0.04;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game #7 Wisconsin";Game
"Devion Smith";1;GUARDS;63390;30;3.333;0;0;0;0;0;0;0.024;0;0;0;0;0;0;5;Forward;63;15.63;1.45;8264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.76;1.202;0.47;0.901;182.12;280.9;139.15;203.13;9.81;474;6890;493;408;1.04;495.23;3.6;805.3;5.85;1.466;730;0;0;0;0;0;0;0;0;0;1609.77;11.69;0;0;0;0;0;23237.7;168.72;297.84;2.16;15.28;0;0;2105;0;0;0;0;0;0;0;0;0;0;415.33;3.02;7.1;975.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;176;1.28;0;0;0;0;0;0;0;0;0;0;219;94;40;56;29;1.59;0.68;0.29;0.41;0.21;0;0;0;0;0;0;0;0;109;9;82;8;10;0.79;0.07;0.6;0.06;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game #7 Wisconsin";Game
"Jordan Meka";2;BIGS;64244;24;0.406;0;0;0;0;0;0;0.003;0;0;0;0;0;0;23;Center;34;8.52;0.18;8264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0.359;0.033;0.003;3.42;103.25;7.62;0.8;5.61;10;8224;28;2;0.15;90.77;0.66;115.08;0.84;0.011;10;0;0;0;0;0;0;0;0;0;294.68;2.14;0;0;0;0;0;2191.63;15.91;21.47;0.16;2.8;0;0;385.45;0;0;0;0;0;0;0;0;0;0;58.14;0.42;1.1;155.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.02;0;0;0;0;0;0;0;0;0;0;5;0;1;4;0;0.04;0;0.01;0.03;0;0;0;0;0;0;0;0;0;4;0;1;1;2;0.03;0;0.01;0.01;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game #7 Wisconsin";Game
"Jordan Usher";1;GUARDS;37356;17;3.064;0;0;0;0;0;0;0.022;0;0;0;0;0;0;4;Forward;66;16.38;1.34;8264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.666;1.438;0.4;0.559;177.34;308.71;128.42;121.43;8.25;473;7075;461;255;0.95;491.55;3.57;735.91;5.34;1.049;575;0;0;0;0;0;0;0;0;0;1543.64;11.21;0;0;0;0;0;26056.66;189.19;261.11;1.9;14.78;0;0;2035.18;0;0;0;0;0;0;0;0;0;0;478.82;3.48;8.3;1146.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;1.27;0;0;0;0;0;0;0;0;0;0;212;68;45;85;14;1.54;0.49;0.33;0.62;0.1;0;0;0;0;0;0;0;0;117;1;104;11;1;0.85;0.01;0.76;0.08;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game #7 Wisconsin";Game
"Khalid Moore";1;GUARDS;29932;21;2.449;0;0;0;0;0;0;0.018;0;0;0;0;0;0;12;Forward;68;17.01;1.07;8264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.765;0.898;0.374;0.412;173.38;219.58;110.21;94.58;10.65;452;7204;405;202;0.77;381.09;2.77;597.75;4.34;0.998;523;0;0;0;0;0;0;0;0;0;1180.23;8.57;0;0;0;0;0;23785.91;172.7;252.1;1.83;11.34;0;0;1561.32;0;0;0;0;0;0;0;0;0;0;370.86;2.69;6.3;866.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;0.99;0;0;0;0;0;0;0;0;0;0;165;54;32;71;8;1.2;0.39;0.23;0.52;0.06;0;0;0;0;0;0;0;0;129;1;118;7;3;0.94;0.01;0.86;0.05;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game #7 Wisconsin";Game
"Michael Devoe";1;GUARDS;29933;31;3.843;0;0;0;0;0;0;0.028;0;0;0;0;0;0;99;Guard;49;12.14;1.68;8264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.885;1.814;0.585;0.56;247.39;391.03;198.4;146.01;8.63;648;6568;734;314;1.27;591.45;4.29;982.84;7.14;1.246;776;0;0;0;0;0;0;0;0;0;1946.05;14.13;0;0;0;0;0;28358.47;205.9;327.31;2.38;18.42;0;0;2537.5;0;0;0;0;0;0;0;0;0;0;509.57;3.7;9.1;1248.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;1.6;0;0;0;0;0;0;0;0;0;0;274;76;55;134;9;1.99;0.55;0.4;0.97;0.07;0;0;0;0;0;0;0;0;151;7;132;11;1;1.1;0.05;0.96;0.08;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game #7 Wisconsin";Game
"Miles Kelly";1;GUARDS;63392;22;0.906;0;0;0;0;0;0;0.007;0;0;0;0;0;0;13;Guard;54;13.39;0.4;8264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.154;0.533;0.127;0.092;37.18;163.5;37.53;20.22;7.56;98;7972;151;43;0.33;159.95;1.16;258.43;1.88;0.2;106;0;0;0;0;0;0;0;0;0;537.82;3.9;0;0;0;0;0;7444.01;54.05;95.98;0.7;5.07;0;0;697.77;0;0;0;0;0;0;0;0;0;0;104.93;0.76;1.9;263.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0.22;0;0;0;0;0;0;0;0;0;0;37;12;12;12;1;0.27;0.09;0.09;0.09;0.01;0;0;0;0;0;0;0;0;51;3;48;0;0;0.37;0.02;0.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game #7 Wisconsin";Game
"Rodney Howard";2;BIGS;50662;25;3.354;0;0;0;0;0;0;0.024;0;0;0;0;0;0;24;Center;51;12.79;1.46;8264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.987;1.351;0.639;0.377;259.31;308.87;208.01;103.01;9.69;688;6593;751;232;1.13;565.68;4.11;879.2;6.38;1.069;682;0;0;0;0;0;0;0;0;0;1685.59;12.24;0;0;0;0;0;37111.86;269.46;332.6;2.41;16.35;0;0;2251.27;0;0;0;0;0;0;0;0;0;0;592.86;4.3;10.2;1403.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218;1.58;0;0;0;0;0;0;0;0;0;0;287;67;82;131;7;2.08;0.49;0.6;0.95;0.05;0;0;0;0;0;0;0;0;143;4;121;12;6;1.04;0.03;0.88;0.09;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game #7 Wisconsin";Game
"Saba Gigiberia";2;BIGS;50661;15;0.702;0;0;0;0;0;0;0.005;0;0;0;0;0;0;2;Center;58;14.35;0.31;8264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.108;0.437;0.067;0.091;34.74;145.4;24.89;22.48;7.36;93;8035;89;47;0.29;155.77;1.13;227.51;1.65;0.17;112;0;0;0;0;0;0;0;0;0;429.95;3.12;0;0;0;0;0;9361.41;67.97;83.22;0.6;4.25;0;0;585.73;0;0;0;0;0;0;0;0;0;0;120.11;0.87;2.2;296.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0.37;0;0;0;0;0;0;0;0;0;0;40;10;10;17;3;0.29;0.07;0.07;0.12;0.02;0;0;0;0;0;0;0;0;37;1;32;2;2;0.27;0.01;0.23;0.01;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game #7 Wisconsin";Game
